tweet_id,user_name,date,content,language,reply_count,retweet_count,like_count,hashtags
806802146968694784,Kalina_Assembly,2016-12-08T10:06:36+00:00,MumbaiBJP: RT PiyushGoyal: Villages adapting the cashless culture after demonetisation. #IndiaDefeatsBlackMoney https://t.co/IzkvPWkAas,en,0,0,0,['IndiaDefeatsBlackMoney']
806802143160123392,Kalina_Assembly,2016-12-08T10:06:35+00:00,"MumbaiBJP: RT PiyushGoyal: Increase in digital banking, Nation accepts it whole-heartedly. #IndiaDefeatsBlackMoney https://t.co/PMTb3szPkn",en,0,0,0,['IndiaDefeatsBlackMoney']
806802142786789376,Vickeeypandit,2016-12-08T10:06:35+00:00,MumbaiBJP: RT PiyushGoyal: Demonetisation puts an end to fake currency circulation. #IndiaDefeatsBlackMoney https://t.co/m8GopadAqS,en,0,0,0,['IndiaDefeatsBlackMoney']
806802140589080576,Vickeeypandit,2016-12-08T10:06:34+00:00,MumbaiBJP: RT PiyushGoyal: Villages adapting the cashless culture after demonetisation. #IndiaDefeatsBlackMoney https://t.co/IuaoC9oGrY,en,0,0,0,['IndiaDefeatsBlackMoney']
806802139070795776,Vickeeypandit,2016-12-08T10:06:34+00:00,"MumbaiBJP: RT PiyushGoyal: Increase in digital banking, Nation accepts it whole-heartedly. #IndiaDefeatsBlackMoney https://t.co/AYf0dToRvL",en,0,0,0,['IndiaDefeatsBlackMoney']
806802129667039232,AbhijitLunkad,2016-12-08T10:06:32+00:00,#IndiaDefeatsBlackMoney The real job is to punish those who have deposited black money in banks. If they succeed then the battle is lost.,en,0,1,2,['IndiaDefeatsBlackMoney']
806801994388295680,ImMukeshRupani,2016-12-08T10:05:59+00:00,MumbaiBJP: RT PiyushGoyal: Demonetisation puts an end to fake currency circulation. #IndiaDefeatsBlackMoney https://t.co/wPO7RghnAX,en,0,0,0,['IndiaDefeatsBlackMoney']
806801992341274624,ImMukeshRupani,2016-12-08T10:05:59+00:00,MumbaiBJP: RT PiyushGoyal: Villages adapting the cashless culture after demonetisation. #IndiaDefeatsBlackMoney https://t.co/PZDfMgaAi9,en,0,0,0,['IndiaDefeatsBlackMoney']
806801991913459712,ModiBharosa,2016-12-08T10:05:59+00:00,#IndiaDefeatsBlackMoney India goes cashless #USSDpayments https://t.co/K3qV2b9kI7,en,0,3,2,"['IndiaDefeatsBlackMoney', 'USSDpayments']"
806801989820555266,ImMukeshRupani,2016-12-08T10:05:58+00:00,"MumbaiBJP: RT PiyushGoyal: Increase in digital banking, Nation accepts it whole-heartedly. #IndiaDefeatsBlackMoney https://t.co/nr4MPZk3u8",en,0,0,0,['IndiaDefeatsBlackMoney']
806801967208988673,_BharatGajjar,2016-12-08T10:05:53+00:00,"#IndiaDefeatsBlackMoney 

इतिहास तुमने बदल दिया,पहचान तुम्हारी घपले-घोटाले है

देश को सालो-साल लूटने वालो अब खुले तुम्हारे कारनामे है 😁😂😁👇👇👇 https://t.co/L42llGAAil",hi,0,45,29,['IndiaDefeatsBlackMoney']
806801947600658432,Pradeep_Mahaur,2016-12-08T10:05:48+00:00,"Banks will have aboundent low cost money which means banks can provide loans at lower margin on PLR  
#IndiaDefeatsBlackMoney",en,2,13,12,['IndiaDefeatsBlackMoney']
806801946828935168,Baba_Blango,2016-12-08T10:05:48+00:00,"Kya #DeMonetisation se Black money baher nikla.
If Yes than Like
If No than RT

#IndiaDefeatsBlackMoney",en,0,0,0,"['DeMonetisation', 'IndiaDefeatsBlackMoney']"
806801911869362176,Ravi_Tweets_,2016-12-08T10:05:40+00:00,#DeMonetisation #Modi #NarendraModi #SupportModi #ModiFightsCorruption #IAmWithModi #IndiaDefeatsBlackMoney I am with PM Modi are you...??,en,0,1,1,"['DeMonetisation', 'Modi', 'NarendraModi', 'SupportModi', 'ModiFightsCorruption', 'IAmWithModi', 'IndiaDefeatsBlackMoney']"
806801811701018624,dayanandnene,2016-12-08T10:05:16+00:00,"#IndiaDefeatsBlackMoney marks 1 month of Demonetisation across Social Media Platforms https://t.co/GreNUTJ7ID

via NMApp",en,0,0,0,['IndiaDefeatsBlackMoney']
806801779765587968,dayanandnene,2016-12-08T10:05:08+00:00,#IndiaDefeatsBlackMoney marks 1 month of Demonetisation across Social Media Platforms- via NMApp... https://t.co/OucgqM7ZBs,en,0,0,1,['IndiaDefeatsBlackMoney']
806801776993124352,prabalbharatmod,2016-12-08T10:05:07+00:00,Govt. can always Disrupt business activity with minimum effort but it takes huge efforts to make them run again #indiadefeatsblackmoney,en,0,0,1,['indiadefeatsblackmoney']
806801724526579712,nlcindialimited,2016-12-08T10:04:55+00:00,65.6 lakh RuPay transactions seen in the week following Demonetisation. #IndiaDefeatsBlackMoney,en,0,0,1,['IndiaDefeatsBlackMoney']
